DATE;RRmm;Tmin;Tmax;ETP;RGI
25/02/2022;0.0;;;0.0;7.1967114
26/02/2022;0.0;;;0.0;6.8938956000000005
27/02/2022;0.0;;;0.0;7.3460502000000005
28/02/2022;0.0;;;0.0;6.8145786
01/03/2022;0.0;;;0.0;6.87906
02/03/2022;0.0;;;0.0;6.886656
03/03/2022;0.0;;;0.0;5.699196000000001
04/03/2022;0.0;;;0.0;5.299848
05/03/2022;0.0;;;0.0;5.5682333999999996
06/03/2022;0.0;;;0.0;5.8028508
07/03/2022;0.0;;;0.0;5.8285548
08/03/2022;0.0;;;0.0;5.6656044
09/03/2022;0.0;;;0.0;5.772924
10/03/2022;0.0;;;0.0;6.5949426
11/03/2022;0.0;;;0.0;5.690736
12/03/2022;0.0;;;0.0;5.43141
13/03/2022;0.0;;;0.0;5.2907364
14/03/2022;0.0;;;0.0;6.021658800000001
15/03/2022;0.0;;;0.0;6.4884438
16/03/2022;0.0;;;0.0;6.804684
17/03/2022;0.0;;;0.0;6.7609638
18/03/2022;0.0;;;0.0;6.760038600000001
19/03/2022;0.0;;;0.0;7.025227200000001
20/03/2022;0.0;;;0.0;7.242273
21/03/2022;0.0;;;0.0;7.4775366000000005
22/03/2022;0.0;;;0.0;7.8299442
23/03/2022;0.0;;;0.0;7.5176676
24/03/2022;0.0;;;0.0;7.8711048
25/03/2022;0.0;19.92;38.51;5.954293253249474;8.0729982
26/03/2022;0.0;16.76;39.81;5.788878737554969;8.0602038
27/03/2022;0.0;16.07;36.79;5.098230536121534;8.766198000000001
28/03/2022;0.0;18.27;37.21;6.005523401704965;9.165168
29/03/2022;0.0;19.08;38.97;6.4129220759448335;8.70201
30/03/2022;0.0;19.15;40.01;6.337278220249837;8.102808
31/03/2022;0.0;19.21;40.69;5.79122203475183;7.084926
01/04/2022;0.0;21.12;44.02;6.630150298171201;8.004528
02/04/2022;0.0;19.4;40.79;6.645916411845495;8.4377214
03/04/2022;0.0;17.72;34.81;4.8460110834346946;9.19449
04/04/2022;0.0;16.68;35.36;4.915950928926656;9.287531999999999
05/04/2022;0.0;18.11;35.11;5.315292281279785;9.496854
06/04/2022;0.0;18.21;40.23;6.393535523675976;9.0119736
07/04/2022;0.0;21.11;40.62;7.822893599913694;7.859304000000001
08/04/2022;0.0;;;0.0;6.767226
09/04/2022;0.0;;;0.0;7.4156580000000005
10/04/2022;0.0;;;0.0;7.3623474
11/04/2022;0.0;;;0.0;8.654202
12/04/2022;0.0;;;0.0;8.094834
13/04/2022;0.0;;;0.0;8.5364694
14/04/2022;0.0;;;0.0;9.0578556
15/04/2022;0.0;;;0.0;8.9556012
16/04/2022;0.0;;;0.0;8.6657238
17/04/2022;0.0;;;0.0;8.865756
18/04/2022;0.0;;;0.0;8.953959600000001
19/04/2022;0.0;;;0.0;9.2167992
20/04/2022;0.0;;;0.0;9.1125504
21/04/2022;0.0;;;0.0;8.3773026
22/04/2022;0.0;;;0.0;7.6483458
23/04/2022;0.0;;;0.0;7.6245840000000005
24/04/2022;0.0;;;0.0;7.62768
25/04/2022;0.0;;;0.0;7.998876
26/04/2022;0.0;;;0.0;8.509626
27/04/2022;0.0;;;0.0;8.6179482
28/04/2022;0.0;;;0.0;8.1565218
29/04/2022;0.0;;;0.0;8.359002
30/04/2022;0.0;;;0.0;8.569908
01/05/2022;0.0;;;0.0;8.327268
02/05/2022;0.0;;;0.0;8.445618
03/05/2022;0.0;;;0.0;8.2565676
04/05/2022;0.0;;;0.0;9.1783872
05/05/2022;0.0;;;0.0;8.9806446
06/05/2022;0.0;;;0.0;8.5277574
07/05/2022;0.0;;;0.0;8.0969454
08/05/2022;0.0;;;0.0;8.817107400000001
09/05/2022;0.0;;;0.0;8.85411
10/05/2022;0.0;;;0.0;9.0865224
11/05/2022;0.0;;;0.0;8.345322
12/05/2022;0.0;;;0.0;9.1231632
13/05/2022;0.0;;;0.0;9.3976938
14/05/2022;0.0;;;0.0;8.5869
15/05/2022;0.0;;;0.0;7.754742
16/05/2022;0.0;;;0.0;8.499664800000001
17/05/2022;0.0;;;0.0;8.7523146
18/05/2022;1.111;;;0.0;9.107928
19/05/2022;0.0;;;0.0;8.5942926
20/05/2022;0.0;;;0.0;8.979219
21/05/2022;0.0;;;0.0;8.3685366
22/05/2022;0.0;;;0.0;8.932338
23/05/2022;0.0;;;0.0;9.7753212
24/05/2022;0.0;;;0.0;9.44955
25/05/2022;0.0;;;0.0;9.441648
26/05/2022;0.0;;;0.0;8.4651498
27/05/2022;56.160000000000004;;;0.0;9.2599947
28/05/2022;0.909;;;0.0;9.9162468
29/05/2022;0.0;;;0.0;13.3295472
30/05/2022;0.0;;;0.0;11.24469
31/05/2022;0.0;;;0.0;9.9417834
01/06/2022;0.0;;;0.0;10.087380000000001
02/06/2022;0.0;;;0.0;7.978734
03/06/2022;0.0;;;0.0;8.978227200000001
04/06/2022;0.0;;;0.0;8.934156
05/06/2022;0.0;;;0.0;9.81864
06/06/2022;0.0;;;0.0;7.718022
07/06/2022;0.0;;;0.0;10.353366
08/06/2022;0.0;;;0.0;11.120778
09/06/2022;12.524000000000001;;;0.0;7.8135642
10/06/2022;0.0;;;0.0;12.4993656
11/06/2022;0.0;;;0.0;11.3887512
12/06/2022;0.0;;;0.0;11.655761400000001
13/06/2022;0.0;;;0.0;11.0832786
14/06/2022;0.0;;;0.0;12.9529548
15/06/2022;3.939;;;0.0;3.1439106
16/06/2022;2.2725;;;0.0;10.7807814
17/06/2022;0.0;;;0.0;9.985518
18/06/2022;1.919;;;0.0;8.9011188
19/06/2022;0.101;;;0.0;10.85814
20/06/2022;0.808;;;0.0;4.644189
21/06/2022;7.372999999999999;;;0.0;11.5974648
22/06/2022;0.202;;;0.0;13.636656
23/06/2022;0.0;;;0.0;10.6465914
24/06/2022;0.0;;;0.0;11.315249999999999
25/06/2022;0.0;;;0.0;8.001250200000001
26/06/2022;0.0;;;0.0;10.455426000000001
27/06/2022;0.0;27.05;37.22;5.333408560373622;10.7494326
28/06/2022;0.0;24.37;36.1;3.9115406129410175;7.4010762
29/06/2022;0.0;24.33;39.19;5.615624372565584;11.561169600000001
30/06/2022;0.0;24.25;37.77;5.344449937064913;11.824520399999999
01/07/2022;0.0;24.78;39.61;5.56578206258205;10.0105794
02/07/2022;0.0;22.89;37.58;4.175631846756551;7.8231168
03/07/2022;0.0;23.39;37.89;5.468993313892275;11.479014
04/07/2022;4.141;25.28;36.75;3.742410661221997;8.264043000000001
05/07/2022;0.0;25.21;35.38;4.648100842024831;12.370815
06/07/2022;0.0;25.96;35.45;5.022878812043611;11.087154
07/07/2022;0.0;26.27;35.13;5.328495242502416;11.303748
08/07/2022;3.0300000000000002;23.29;37.51;4.995553917041847;11.2864626
09/07/2022;3.939;23.45;36.64;4.20926419000777;10.9754118
10/07/2022;0.0;24.84;38.05;4.922042067736358;10.63449
11/07/2022;0.0;24.87;37.86;5.1945111438747595;11.522772
12/07/2022;0.0;24.54;38.22;4.779044365381638;9.807642
13/07/2022;0.0;25.92;37.9;5.703263765769265;11.497759199999999
14/07/2022;0.0;24.06;38.43;5.624598739779213;12.145788
15/07/2022;0.0;24.94;37.57;4.948352371283852;10.1614968
16/07/2022;0.0;26.06;38.5;5.444770440702505;10.919808
17/07/2022;0.0;25.75;35.37;5.4324796697572175;9.6428448
18/07/2022;0.0;26.28;35.68;4.847437333580729;9.9383508
19/07/2022;1.919;25.72;37.28;4.5894556523481915;9.479862
20/07/2022;10.403;22.46;32.27;2.0857756979611937;4.826105999999999
21/07/2022;39.997;23.94;36.38;3.613335031071459;10.202625000000001
22/07/2022;46.558;24.1;32.62;2.506029602557097;7.786809
23/07/2022;21.114;24.24;31.53;2.3167487950336842;7.3170684
24/07/2022;18.887;22.03;27.03;0.5715470118539225;1.3523201999999999
25/07/2022;0.30300000000000005;23.46;34.46;3.5911833353281866;10.5479118
26/07/2022;1.212;24.42;33.36;4.058744030835479;11.938563
27/07/2022;0.0;24.9;33.02;4.209521510669791;11.3529582
28/07/2022;0.0;25.75;33.59;4.099220107220983;8.9956674
29/07/2022;0.101;25.15;32.67;3.634585677592597;7.866036
30/07/2022;0.0;25.3;33.19;4.287217123020569;9.3540942
31/07/2022;16.867;24.01;27.51;0.3111621921449051;-0.39712139999999996
01/08/2022;0.0;23.71;32.27;4.755051124415953;14.318226000000001
02/08/2022;0.0;23.92;34.39;4.341018942850517;11.889954000000001
03/08/2022;4.141;22.76;31.63;1.703476296526173;4.1938344
04/08/2022;0.0;23.52;33.84;3.9299714610608034;11.3313078
05/08/2022;1.919;25.3;31.75;2.589104178401505;6.6156120000000005
06/08/2022;0.808;23.98;34.66;4.123489201673604;12.439259999999999
07/08/2022;0.202;25.4;36.06;4.209663940212793;11.7924768
08/08/2022;0.0;24.27;36.17;4.573152824735646;12.2045184
09/08/2022;0.0;25.24;36.05;3.5801607133753937;8.891874
10/08/2022;0.0;26.04;35.26;4.441468518157292;10.065564
11/08/2022;0.0;24.9;34.89;4.411669887288933;10.653138
12/08/2022;0.0;25.39;32.73;3.338265658882285;9.3458934
13/08/2022;0.0;25.19;33.36;3.0080250310991214;7.150672800000001
14/08/2022;0.707;25.12;34.51;3.6346589557911195;8.826444
15/08/2022;15.255;21.87;35.47;1.573959333910099;3.8901996
16/08/2022;0.0;24.26;35.05;4.591179365300173;13.025547
17/08/2022;9.292;24.28;33.72;3.447785741509584;9.790974
18/08/2022;4.04;24.18;33.24;2.711494260863347;8.1324504
19/08/2022;17.877;23.96;32.61;2.3916174574972646;7.5399894
20/08/2022;68.991;23.33;32.04;3.3590978769076054;10.9733598
21/08/2022;0.40399999999999997;22.34;31.97;3.358260026458497;10.4289948
22/08/2022;0.0;25.18;35.78;4.0882074469637475;11.5785864
23/08/2022;0.0;25.01;36.67;4.7104716380853295;13.0152222
24/08/2022;0.0;24.47;32.56;2.8495493400653396;7.1229042
25/08/2022;5.05;23.09;34.96;4.082947004156796;11.294307
26/08/2022;13.635;24.47;33.08;1.5884780517901818;4.5370764
27/08/2022;0.101;24.76;35.6;4.20611537052118;12.3533802
28/08/2022;0.0;24.79;37.18;4.520383405136868;12.3319674
29/08/2022;58.69;23.51;35.36;2.211076261885976;6.485949
30/08/2022;10.605;24.17;28.47;0.6073893265844957;0.9512459999999999
31/08/2022;9.594999999999999;24.12;31.26;1.6720146989656286;4.822335000000001
01/09/2022;7.171;23.57;32.69;1.8871590627744483;5.5396026
02/09/2022;111.805;22.59;32.31;2.78322767552817;8.7052806
03/09/2022;12.12;23.18;32.02;1.2645501210939032;4.039884000000001
04/09/2022;0.202;22.79;33.12;3.695900861974183;11.587716
05/09/2022;6.7669999999999995;24.21;33.39;4.364646500229927;13.4570538
06/09/2022;0.0;23.53;36.35;4.451657690602489;13.098146400000001
07/09/2022;0.0;25.22;34.85;4.128234895328133;11.485872
08/09/2022;0.0;22.02;35.6;5.035790506422988;14.0436
09/09/2022;57.571000000000005;21.74;35.41;3.4957771814118024;11.0569482
10/09/2022;12.729000000000001;21.87;34.85;2.7003523283423125;8.748558
11/09/2022;4.141;22.99;35.46;3.4238622080187886;10.227564000000001
12/09/2022;4.242;24.29;33.94;3.7308301015587415;12.039012
13/09/2022;0.0;24.25;35.4;4.502700350660844;13.4800542
14/09/2022;9.09;21.84;34.44;3.111783422352919;8.8307334
15/09/2022;0.0;25.08;37.79;4.977552975458831;14.121698400000001
16/09/2022;0.0;25.01;37.34;4.592353235824806;13.177097999999999
17/09/2022;0.0;25.52;35.0;3.7511135053221016;10.83573
18/09/2022;6.767;22.48;36.14;3.963947112215329;11.6299116
19/09/2022;1.3130000000000002;23.9;36.32;3.3395502729422755;10.183716
20/09/2022;8.993;24.2;35.75;2.659546667725602;7.6651578
21/09/2022;0.101;23.71;36.27;3.9449303222761074;12.174168600000002
22/09/2022;37.573;23.39;31.24;1.2838452228937804;3.815487
23/09/2022;20.806;24.41;32.26;1.7826685262924395;4.846087799999999
24/09/2022;0.0;23.55;34.92;4.443478878488711;13.3851384
25/09/2022;1.414;22.15;34.54;4.458101400291929;13.61412
26/09/2022;3.838;24.48;34.18;4.086211221357282;12.743694
27/09/2022;0.0;23.51;35.24;4.847747810986021;14.421744
28/09/2022;0.0;24.21;36.03;3.9993831143674012;10.964264400000001
29/09/2022;0.0;25.18;33.26;3.304042174947888;8.6883174
30/09/2022;0.0;24.05;33.2;3.919709129064779;11.4231942
01/10/2022;1.313;;;0.0;11.414934
02/10/2022;0.0;;;0.0;11.4067422
03/10/2022;0.0;;;0.0;7.5081276
04/10/2022;0.0;;;0.0;13.2301368
05/10/2022;0.0;;;0.0;11.6433306
06/10/2022;0.0;;;0.0;11.0617704
07/10/2022;0.0;;;0.0;12.2716224
08/10/2022;0.404;;;0.0;9.005801400000001
09/10/2022;13.332;;;0.0;6.1588512
10/10/2022;0.0;;;0.0;13.05666
11/10/2022;0.0;;;0.0;9.9101538
12/10/2022;0.0;;;0.0;10.6679052
13/10/2022;0.0;;;0.0;11.4392088
14/10/2022;1.616;;;0.0;10.1997072
15/10/2022;0.0;;;0.0;11.515536
16/10/2022;0.0;;;0.0;12.29301
17/10/2022;0.0;;;0.0;12.262428
18/10/2022;21.012;;;0.0;10.5044544
19/10/2022;0.0;;;0.0;12.738312
20/10/2022;0.0;;;0.0;11.6586
21/10/2022;0.0;;;0.0;12.085056000000002
22/10/2022;0.0;;;0.0;11.779974000000001
23/10/2022;0.0;;;0.0;12.280122
24/10/2022;0.0;;;0.0;5.8469958
25/10/2022;0.0;;;0.0;9.8493498
26/10/2022;0.0;;;0.0;10.973070000000002
27/10/2022;0.0;;;0.0;10.0169604
28/10/2022;0.0;;;0.0;9.644202
29/10/2022;0.101;;;0.0;10.534968000000001
30/10/2022;0.0;;;0.0;9.7749018
31/10/2022;0.0;;;0.0;8.823924
01/11/2022;0.0;;;0.0;7.361982
02/11/2022;0.0;;;0.0;8.5037382
03/11/2022;0.0;;;0.0;8.681382000000001
04/11/2022;0.0;;;0.0;8.163117
05/11/2022;0.0;;;0.0;8.8723134
06/11/2022;0.0;;;0.0;6.242940000000001
07/11/2022;0.0;;;0.0;7.457382
08/11/2022;0.0;;;0.0;6.289831800000001
09/11/2022;0.0;;;0.0;9.06615
10/11/2022;0.0;;;0.0;8.9636778
11/11/2022;0.0;;;0.0;8.217198
12/11/2022;0.0;;;0.0;8.2290474
13/11/2022;0.0;;;0.0;6.8414418
14/11/2022;0.0;;;0.0;5.061834
15/11/2022;0.0;22.29;33.12;2.197175692348376;4.4722512000000005
16/11/2022;0.0;19.4;37.65;3.5235308116243353;9.272412
17/11/2022;0.0;20.91;39.43;4.389361878680727;9.256644
18/11/2022;0.0;19.64;37.99;6.208537413572757;7.6923918
19/11/2022;0.0;13.96;36.75;5.840590755570018;6.55056
20/11/2022;0.0;15.65;37.71;4.0897998825696265;5.29156431936
21/11/2022;0.0;15.86;37.91;4.686115454008271;5.23725850008
22/11/2022;0.0;17.55;38.56;7.217913362993539;7.5568034847600005
23/11/2022;0.0;16.95;37.02;6.714718057778771;6.26465239992
24/11/2022;0.0;17.5;34.19;4.254541365186235;2.8064633853600003
25/11/2022;0.0;20.38;36.17;4.546129473162077;3.9205881176400004
26/11/2022;0.0;20.5;37.57;5.179112462185515;4.8039488092800005
27/11/2022;0.0;18.28;38.05;5.680326532002905;6.03383006412
28/11/2022;0.0;13.63;38.74;4.40255116441716;6.23272608396
29/11/2022;0.0;12.73;37.88;4.567594407912548;6.25696803792
30/11/2022;0.0;16.75;38.64;4.625258974870603;5.81230139004
01/12/2022;0.0;19.11;38.38;5.38547877213007;5.60523698172
02/12/2022;0.0;18.08;36.72;3.920866703340797;6.0889083912
03/12/2022;0.0;16.34;35.55;3.479627819197795;6.424967622960001
04/12/2022;0.0;15.93;34.45;3.0267334678978512;5.985861980040001
05/12/2022;0.0;18.54;37.15;3.800328707820619;7.203589577280001
06/12/2022;0.0;18.46;40.12;4.559886393010829;6.2159741748
07/12/2022;0.0;21.27;39.37;4.380962974752109;6.1753265496
08/12/2022;0.0;21.6;40.05;5.1198644335560894;6.4308519010800005
09/12/2022;0.0;21.74;41.73;5.526260188509722;5.98010489136
10/12/2022;0.0;19.21;41.39;4.287856429883779;5.7545591508000005
11/12/2022;0.0;19.27;40.73;5.0748423789703905;5.321042777160001
12/12/2022;0.0;14.8;39.17;6.284743592256431;5.8908285036
13/12/2022;0.0;12.86;38.92;6.338813128843557;5.60755112292
14/12/2022;0.0;13.34;39.16;6.602561429767365;5.9288528466
15/12/2022;0.0;15.45;39.25;6.525686639191765;6.12329007276
16/12/2022;0.0;14.25;39.18;5.07807187567325;6.88815
17/12/2022;0.0;14.58;38.88;4.675068561815897;6.515118
18/12/2022;0.0;14.29;38.24;6.059625193499628;6.352794
19/12/2022;0.0;15.73;38.95;6.992587568083757;5.95962
20/12/2022;0.0;17.98;37.12;7.7920351470757705;5.964246
21/12/2022;0.0;17.31;36.64;7.288165594666409;5.983308
22/12/2022;0.0;16.16;36.0;6.491197161754119;5.961978
23/12/2022;0.0;16.52;33.57;6.797452992750993;5.915322000000001
24/12/2022;0.0;15.02;36.09;6.194956814860361;6.2613288
25/12/2022;0.0;14.3;36.42;5.727372337697594;6.299856
26/12/2022;0.0;12.47;37.35;4.422486754907408;5.7993120000000005
27/12/2022;0.0;15.1;33.99;3.320848210133582;5.9390586
28/12/2022;0.0;15.71;33.63;3.387508431311743;6.5652372
29/12/2022;0.0;17.6;33.1;2.7457864170702373;5.911461
30/12/2022;0.0;20.95;30.48;3.0863288142307277;4.529826
31/12/2022;0.0;16.52;35.18;5.678613367309681;6.2949114
